time_sec,h1_kan,h2_kan,h3_kan,h4_kan,u1_kan,u2_kan
32.300000,10.934949,10.594480,2.611234,4.736384,3.124124,2.939133
32.400000,10.930934,10.596199,2.615778,4.736584,3.105837,2.926371
32.500000,10.926855,10.597873,2.620208,4.736683,3.087823,2.913611
32.600000,10.922713,10.599499,2.624523,4.736683,3.070083,2.900854
32.700000,10.918508,10.601079,2.628724,4.736585,3.052618,2.888104
32.800000,10.914243,10.602613,2.632812,4.736391,3.035428,2.875363
32.900000,10.909917,10.604100,2.636787,4.736103,3.018513,2.862635
33.000000,10.905532,10.605540,2.640650,4.735722,3.001875,2.849922
33.100000,10.901089,10.606933,2.644401,4.735251,2.985513,2.837227
33.200000,10.896589,10.608279,2.648041,4.734690,2.969427,2.824553
33.300000,10.892033,10.609579,2.651570,4.734042,2.953619,2.811902
33.400000,10.887422,10.610832,2.654988,4.733308,2.938088,2.799277
33.500000,10.882757,10.612037,2.658298,4.732491,2.922835,2.786680
33.600000,10.878039,10.613196,2.661498,4.731591,2.907859,2.774114
33.700000,10.873269,10.614308,2.664591,4.730610,2.893160,2.761582
33.800000,10.868449,10.615373,2.667576,4.729550,2.878739,2.749085
33.900000,10.863578,10.616392,2.670454,4.728414,2.864595,2.736627
34.000000,10.858659,10.617364,2.673225,4.727202,2.850728,2.724210
34.100000,10.853693,10.618289,2.675892,4.725916,2.837138,2.711835
34.200000,10.848680,10.619167,2.678453,4.724558,2.823824,2.699506
34.300000,10.843621,10.620000,2.680911,4.723129,2.810786,2.687225
34.400000,10.838518,10.620785,2.683265,4.721632,2.798024,2.674993
34.500000,10.833372,10.621525,2.685516,4.720067,2.785537,2.662813
34.600000,10.828183,10.622218,2.687666,4.718437,2.773324,2.650687
34.700000,10.822952,10.622866,2.689715,4.716744,2.761386,2.638617
34.800000,10.817682,10.623467,2.691664,4.714988,2.749720,2.626606
34.900000,10.812372,10.624023,2.693513,4.713171,2.738328,2.614654
35.000000,10.807024,10.624533,2.695264,4.711296,2.727206,2.602765
35.100000,10.801639,10.624998,2.696918,4.709363,2.716356,2.590940
35.200000,10.796217,10.625418,2.698474,4.707375,2.705776,2.579180
35.300000,10.790761,10.625793,2.699934,4.705333,2.695465,2.567489
35.400000,10.785270,10.626123,2.701299,4.703238,2.685421,2.555867
35.500000,10.779746,10.626408,2.702570,4.701092,2.675645,2.544316
35.600000,10.774190,10.626649,2.703748,4.698897,2.666135,2.532839
35.700000,10.768603,10.626846,2.704833,4.696654,2.656889,2.521436
35.800000,10.762986,10.626999,2.705827,4.694366,2.647907,2.510109
35.900000,10.757340,10.627109,2.706730,4.692032,2.639187,2.498861
36.000000,10.751666,10.627175,2.707543,4.689656,2.630728,2.487692
36.100000,10.745965,10.627197,2.708268,4.687238,2.622529,2.476604
36.200000,10.740238,10.627177,2.708904,4.684779,2.614588,2.465598
36.300000,10.734486,10.627114,2.709454,4.682283,2.606903,2.454677
36.400000,10.728709,10.627009,2.709918,4.679749,2.599475,2.443840
36.500000,10.722910,10.626862,2.710297,4.677180,2.592300,2.433091
36.600000,10.717089,10.626673,2.710592,4.674577,2.585377,2.422429
36.700000,10.711246,10.626442,2.710804,4.671942,2.578705,2.411857
36.800000,10.705383,10.626171,2.710934,4.669275,2.572281,2.401375
36.900000,10.699501,10.625858,2.710983,4.666578,2.566106,2.390986
37.000000,10.693600,10.625505,2.710952,4.663854,2.560175,2.380689
37.100000,10.687682,10.625112,2.710842,4.661102,2.554489,2.370486
