tank_1,tank_2,tank_3,tank_4,kan_u1,kan_u2
12.552344250830444,13.149216734427478,4.862600013911267,4.845093418906716,0.0,7.243614289792362
12.55189191281463,13.15002084345723,4.862724642753204,4.8445729692094455,0.0,6.851516596803208
12.551440057995425,13.150758317975082,4.862804177845157,4.844051345362287,0.0,6.471120916457082
12.550982424563792,13.151449306315467,4.862845374710133,4.843529373509428,0.0,6.186046986796612
12.550525255152037,13.152168416321803,4.862907687591429,4.843007941357704,0.0,6.338298558965079
12.550077343086677,13.152867004093546,4.862959541990827,4.842491526474278,0.0,6.242877972971698
12.549626991857954,13.153510945107339,4.862961800808546,4.841968337744842,0.0,5.867282918669844
12.549175901336248,13.154158551460908,4.86296233496747,4.8414460983057,0.0,5.867086727525276
12.548724082087357,13.15479064502933,4.862962565065859,4.84092790107597,0.0,5.83716896821457
12.548272287146405,13.15541398583788,4.862954763569372,4.840408419675369,0.0,5.763695917226798
12.547821235445104,13.156005178522832,4.862922340697858,4.839890111097658,0.0,5.586766374317293
12.54737423233333,13.156569677327472,4.862867018331263,4.8393670430460745,0.0,5.423306858514309
12.546924245638381,13.157146726101345,4.862815781955933,4.838847319967179,0.0,5.500060394265105
12.546476180401875,13.157678279007934,4.862738353070595,4.838323865659121,0.0,5.21632014975313
12.54602797081866,13.158212632858028,4.862663140269759,4.837798718890556,0.0,5.234813152799603
12.54557672060925,13.158733909086985,4.86257029389294,4.837276456724102,0.0,5.1596681567253455
12.545126461573068,13.159212574632624,4.862452648634668,4.836757740535446,0.0,4.887231288121939
12.544673645947295,13.159740201737485,4.862371115611198,4.836239187805265,0.0,5.202703123733556
12.544227679251128,13.160271702643914,4.862289575302607,4.835718958224877,0.0,5.210238787236634
12.543773114282327,13.160790567778328,4.862199997375566,4.835198227025416,0.0,5.145118824013082
12.543322748902465,13.161288875259283,4.862095744924914,4.834676174992937,0.0,5.036003119268315
12.542871399912132,13.1617732351231,4.8619731072686525,4.834161553537993,0.0,4.926473093223976
12.542419674593573,13.162245846968528,4.861843361899724,4.833637363981908,0.0,4.841636867839895
12.541963569111369,13.162720742147503,4.861716042995607,4.8331216368987215,0.0,4.8914904938910695
12.54151019292723,13.163205770877289,4.861603822285767,4.832606139041013,0.0,4.9464719523530505
12.54105599522346,13.163690087362351,4.861484684434565,4.832088597002348,0.0,4.94893554141602
12.540608772845818,13.164232549739129,4.861411484035864,4.831569184681306,0.0,5.281931997405934
12.54015542047605,13.16477924914805,4.861345390074826,4.831048424935601,0.0,5.326934914901727
12.5397048577298,13.165380339353147,4.861316041365191,4.830528247813308,0.0,5.638804477879731
12.539250392484044,13.166009048219367,4.861309698486212,4.8300049075298235,0.0,5.813043339289123
12.538802896625407,13.16664047928885,4.8613086155318905,4.829480839495297,0.0,5.833213215698663
12.538349111459814,13.16726276314889,4.861300729964527,4.8289596840434275,0.0,5.773388069378029
12.537903644980293,13.167836324416292,4.861248625052737,4.828440438518262,0.0,5.462581479924694
12.537446856059834,13.16837951046405,4.861178257610405,4.827917060351287,0.0,5.300385173564678
12.536997371028358,13.168866691553076,4.861068902209781,4.827399534145532,0.0,4.972633119620923
