time_sec,h1_kan,h2_kan,h3_kan,h4_kan,u1_kan,u2_kan
30.200000,14.047641,12.900967,1.973802,2.045470,0.000000,1.933044
30.300000,14.021324,12.895830,1.967103,2.034185,0.000000,1.897496
30.400000,13.995020,12.890449,1.960263,2.022932,0.000000,1.862573
30.500000,13.968727,12.884827,1.953287,2.011710,0.000000,1.828265
30.600000,13.942446,12.878969,1.946178,2.000520,0.000000,1.794559
30.700000,13.916176,12.872878,1.938939,1.989360,0.000000,1.761444
30.800000,13.889916,12.866557,1.931573,1.978232,0.000000,1.728910
30.900000,13.863666,12.860012,1.924084,1.967135,0.000000,1.696944
31.000000,13.837425,12.853246,1.916475,1.956069,0.000000,1.665538
31.100000,13.811194,12.846262,1.908749,1.945034,0.000000,1.634680
31.200000,13.784970,12.839064,1.900910,1.934030,0.000000,1.604359
31.300000,13.758754,12.831656,1.892959,1.923058,0.000000,1.574567
31.400000,13.732545,12.824041,1.884901,1.912116,0.000000,1.545293
31.500000,13.706343,12.816222,1.876739,1.901206,0.000000,1.516528
31.600000,13.680148,12.808204,1.868474,1.890327,0.000000,1.488262
31.700000,13.653958,12.799988,1.860111,1.879479,0.000000,1.460486
31.800000,13.627774,12.791579,1.851651,1.868663,0.000000,1.433190
31.900000,13.601594,12.782980,1.843098,1.857877,0.000000,1.406367
32.000000,13.575419,12.774193,1.834454,1.847123,0.000000,1.380007
32.100000,13.549249,12.765222,1.825721,1.836400,0.000000,1.354102
32.200000,13.523081,12.756070,1.816903,1.825708,0.000000,1.328643
32.300000,13.496918,12.746740,1.808003,1.815047,0.000000,1.303622
32.400000,13.470756,12.737234,1.799021,1.804417,0.000000,1.279032
32.500000,13.444598,12.727556,1.789962,1.793819,0.000000,1.254864
32.600000,13.418441,12.717708,1.780826,1.783252,0.000000,1.231110
32.700000,13.392286,12.707693,1.771618,1.772715,0.000000,1.207764
32.800000,13.366133,12.697515,1.762338,1.762210,0.000000,1.184817
32.900000,13.339980,12.687174,1.752990,1.751737,0.000000,1.162262
33.000000,13.313828,12.676675,1.743575,1.741294,0.000000,1.140092
33.100000,13.287676,12.666019,1.734096,1.730883,0.000000,1.118301
33.200000,13.261525,12.655209,1.724555,1.720502,0.000000,1.096880
33.300000,13.235372,12.644248,1.714953,1.710153,0.000000,1.075825
33.400000,13.209219,12.633137,1.705294,1.699835,0.000000,1.055127
33.500000,13.183065,12.621881,1.695579,1.689549,0.000000,1.034780
33.600000,13.156909,12.610479,1.685810,1.679293,0.000000,1.014779
33.700000,13.130752,12.598936,1.675989,1.669069,0.000000,0.995116
33.800000,13.104593,12.587253,1.666118,1.658875,0.000000,0.975786
33.900000,13.078431,12.575433,1.656199,1.648713,0.000000,0.956783
34.000000,13.052267,12.563477,1.646234,1.638583,0.000000,0.938101
34.100000,13.026100,12.551388,1.636225,1.628483,0.000000,0.919733
34.200000,12.999929,12.539167,1.626173,1.618414,0.000000,0.901675
34.300000,12.973756,12.526818,1.616080,1.608377,0.000000,0.883921
34.400000,12.947578,12.514341,1.605948,1.598371,0.000000,0.866465
34.500000,12.921397,12.501740,1.595779,1.588396,0.000000,0.849302
34.600000,12.895211,12.489015,1.585574,1.578452,0.000000,0.832427
34.700000,12.869021,12.476169,1.575336,1.568539,0.000000,0.815834
34.800000,12.842825,12.463204,1.565065,1.558658,0.000000,0.799519
34.900000,12.816625,12.450122,1.554763,1.548807,0.000000,0.783476
35.000000,12.790420,12.436924,1.544432,1.538988,0.000000,0.767701
35.100000,12.764209,12.423611,1.534073,1.529200,0.000000,0.752189
35.200000,12.737993,12.410187,1.523689,1.519444,0.000000,0.736935
35.300000,12.711771,12.396653,1.513279,1.509718,0.000000,0.721935
35.400000,12.685542,12.383010,1.502847,1.500024,0.000000,0.707184
35.500000,12.659307,12.369259,1.492393,1.490360,0.000000,0.692678
35.600000,12.633066,12.355404,1.481918,1.480728,0.000000,0.678412
35.700000,12.606817,12.341444,1.471425,1.471127,0.000000,0.664382
35.800000,12.580562,12.327383,1.460914,1.461558,0.000000,0.650584
35.900000,12.554299,12.313221,1.450387,1.452019,0.000000,0.637014
36.000000,12.528029,12.298960,1.439845,1.442512,0.000000,0.623668
36.100000,12.501752,12.284601,1.429289,1.433036,0.000000,0.610541
36.200000,12.475467,12.270146,1.418721,1.423590,0.000000,0.597630
36.300000,12.449173,12.255596,1.408142,1.414177,0.000000,0.584932
36.400000,12.422872,12.240953,1.397554,1.404794,0.000000,0.572442
36.500000,12.396562,12.226219,1.386956,1.395442,0.000000,0.560156
36.600000,12.370244,12.211394,1.376352,1.386122,0.000000,0.548072
36.700000,12.343917,12.196479,1.365741,1.376833,0.000000,0.536185
36.800000,12.317582,12.181477,1.355125,1.367575,0.000000,0.524492
36.900000,12.291237,12.166389,1.344505,1.358348,0.000000,0.512990
37.000000,12.264883,12.151215,1.333882,1.349153,0.000000,0.501676
37.100000,12.238520,12.135958,1.323258,1.339988,0.000000,0.490545
37.200000,12.212147,12.120617,1.312633,1.330855,0.000000,0.479595
37.300000,12.185765,12.105196,1.302008,1.321753,0.000000,0.468823
37.400000,12.159373,12.089694,1.291385,1.312682,0.000000,0.458226
37.500000,12.132971,12.074112,1.280764,1.303642,0.000000,0.447800
37.600000,12.106559,12.058453,1.270147,1.294634,0.000000,0.437542
37.700000,12.080137,12.042718,1.259534,1.285657,0.000000,0.427450
37.800000,12.053704,12.026906,1.248927,1.276710,0.000000,0.417521
37.900000,12.027669,12.011020,1.238326,1.267948,0.049014,0.407752
38.000000,12.002100,11.995065,1.227736,1.259396,0.106259,0.398828
38.100000,11.977006,11.979049,1.217161,1.251056,0.164855,0.390850
38.200000,11.952398,11.962977,1.206607,1.242933,0.224774,0.383817
38.300000,11.928285,11.946856,1.196077,1.235029,0.285984,0.377729
38.400000,11.904678,11.930694,1.185576,1.227349,0.348455,0.372586
38.500000,11.881586,11.914496,1.175109,1.219895,0.412154,0.368388
38.600000,11.859017,11.898270,1.164681,1.212670,0.477050,0.365132
38.700000,11.836981,11.882022,1.154296,1.205677,0.543110,0.362818
38.800000,11.815486,11.865759,1.143959,1.198919,0.610300,0.361444
